,id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
321243,3UL7KKa7HVOU8blvaVklXK,Lo Artesanal,48,337720,0,['Viejas Locas'],['7wTu5u7W3kc9Id5JAvSAFV'],2004-01-01,0.683,0.67,2,-13.839,0,0.0356,0.000696,0.149,0.134,0.964,116.899,4
150922,1dnkh7s18OuhTKU60V1Qks,Lo que nos pasa a los hombres,26,303707,0,['Alfredo Escudero y su conjunto Los Montañeros'],['3ebZCc9SXwczWIIThedCii'],1993,0.699,0.516,10,-10.552,0,0.136,0.312,0.0,0.0479,0.898,91.677,4
110988,4c2wdAMuL7KkGVeyRqmYQu,The Weekend - Radio Edit,48,192173,0,['Michael Gray'],['2aM5jpQ0WTcQDeHsil8Ihz'],2004-10-04,0.686,0.832,4,-5.673,0,0.0725,0.000321,0.127,0.583,0.884,127.023,4
492051,1AxEbZ9YeiU7GwxO2cClea,Déjà vu,35,265973,0,['Something For Kate'],['47yawJswuSfSvizYhItoOP'],2003,0.505,0.728,5,-6.526,1,0.0282,0.00119,0.0453,0.0978,0.283,122.102,4
306669,3x4G0DohG66LevycEqaVKw,Jeg Tror På Fede Tider,6,215733,0,['Lone Kellermann'],['2PWSKuGjWbijbvDuMWWFN7'],1977-04-25,0.426,0.841,9,-6.686,1,0.128,0.0445,0.0019,0.623,0.358,143.563,4
567986,0doDmaAYYSWpvekRZVaLDP,Drogi Panie,35,225053,0,['Lao Che'],['3mkFxndIYT1SyZg9hGcFkN'],2008,0.76,0.769,7,-7.629,0,0.0512,0.0878,5.06e-06,0.0155,0.849,118.073,4
221257,2cB6NilcAxiznsbhva9rSb,לא יודעים,4,167973,0,['Oshik Levi'],['3tjoGZmGJVn69uCacptnWh'],1971-01-01,0.6,0.399,5,-7.878,1,0.0292,0.786,2.75e-06,0.283,0.478,107.614,4
560245,0CdWeglfN1w2ZlK1yk4kgK,Night Troop,40,206908,0,['Gen Hoshino'],['1S2S00lgLYLGHWA44qGEUs'],2014-06-11,0.888,0.306,5,-7.508,1,0.0648,0.125,0.0129,0.078,0.329,87.005,4
390406,7uH80qIjm2TmQoTK1zmaGU,3 to 1,49,219508,0,"['Monoir', 'Eneli']","['0TmLIfQje5MdX2ovu4yQKz', '77xr1BNiH6bg7sV7ufnFhe']",2020-11-20,0.9,0.581,11,-5.21,0,0.0508,0.374,0.00502,0.203,0.556,107.975,4
443392,1BdtVaZ6bxW6Lltrvxn0X3,Boston Rose,35,312453,0,['Mike Denver'],['3rFuaqp0dIZI7ATAkdhaBx'],2011-02-28,0.341,0.5,2,-6.29,1,0.0311,0.419,0.0,0.324,0.33,127.057,4
359902,6N7vWfHSS8ZSA06d3tISHs,Angel De Luz (feat. Israel Brito),28,163919,0,"['Juan Fernando Velasco', 'Israel Brito']","['3vA0UcLmHZEoVavifm65mc', '78WlRcweU6sH7RiGaFwQOx']",2011-05-15,0.433,0.208,2,-10.077,1,0.038,0.841,3.46e-06,0.0862,0.531,184.748,3
338377,0tSGpKHYK4iKpYS1IAybg3,Dæno-Máj'já,12,131120,0,['Tanabreddens Ungdom'],['5JUlaTqwbNJhvaWMfi5nxc'],1974-01-01,0.464,0.637,7,-6.664,1,0.0237,0.0588,0.0,0.0898,0.805,89.315,4
78439,69bHJ9qs5FrUJbKP8xU8uZ,Disco Inferno,71,214227,1,['50 Cent'],['3q7HBObVc0L8jNeTe5Gofh'],2005-03-03,0.925,0.659,3,-4.763,1,0.231,0.206,7.88e-05,0.279,0.71,97.018,4
190869,1Of1mLn6DhF77g8zSAkypB,Water Is Alright In Tay,31,112667,0,['The Clancy Brothers'],['4qWTqOdDnH56Qak9UjmpKz'],1970-01-26,0.553,0.504,0,-13.017,1,0.0712,0.819,1.2e-06,0.114,0.957,106.698,4
282196,3c4VBndjJP8JOPR4Q2Bi4C,Bucólica,4,260627,0,"['Rui Veloso', 'Rafe McKenna']","['1HHcnYrMqv4xpwHJAzUfqO', '6bLZKBoSGIiPRNHTfXM0dL']",1982,0.341,0.239,2,-18.68,1,0.0311,0.829,0.000143,0.118,0.127,150.929,4
214556,0Q0fYWptPmYCHZO5n39UKi,Te Quiero,13,361907,0,['Binomio de Oro'],['6n21XaDAuqpceTXBiypR9W'],1980,0.827,0.509,10,-2.7,1,0.0545,0.727,0.0,0.0672,0.946,127.577,4
273095,3FPCwVmJRzGdBu94CK1EZB,葬月,16,255440,0,['Jacky Cheung'],['1Hu58yHg2CXNfDhlPd7Tdd'],1997-01-01,0.666,0.555,10,-10.158,0,0.0408,0.546,1.72e-05,0.118,0.276,127.86,4
218761,3jMMMRe7iPRnqXAzJVmj3F,Reject - Patrick Branch Remix,1,423750,0,"['Skov Bowden', 'Patrick Branch']","['0mAUgfTXil9O5M78I7fguJ', '0JQZE9UQttEXZ6WUvSLQNn']",2019-12-09,0.655,0.951,8,-7.851,1,0.0584,0.00076,0.847,0.11,0.039,128.027,3
187555,2FpNTWvVRnLsFQefyDjgx0,I Can't Make You Love Me,29,237760,0,"['Ginny Blackmore', 'Stan Walker']","['22djHYp7AFCzq09iosbgac', '7fRw4ouudxR1jHgyrTIKuY']",2014-04-18,0.335,0.256,10,-8.349,1,0.0353,0.915,1.44e-05,0.256,0.195,85.233,5
126408,1NC8eNwaKmJs8IvSBQEU38,Sanctuary,33,656427,0,['Miles Davis'],['0kbYTNQb4Pb1rPbbaF0pT4'],1970-04,0.252,0.307,7,-9.268,0,0.0352,0.538,0.581,0.369,0.0796,135.95,4
524274,6AIycAIroxaYOplOY04JYN,Ramji Tumro Bhakt,26,307000,0,['Anup Jalota'],['3kzGeGPP5gd5KAMm6QggHV'],1994-10-05,0.514,0.433,7,-14.879,0,0.0453,0.632,0.0,0.046,0.886,106.627,4
495199,4dBgXBNBEIzsOBTy8aMzbY,03 - Hilfe für Schnucki - Teil 28,18,87947,0,['Heidi'],['2kSiXgvssxAYOIvu4lwVGf'],1978,0.634,0.336,7,-16.495,1,0.959,0.901,0.0,0.857,0.699,65.005,4
510490,1p5YDtIwRZX4EtQIhtKf40,Гайка з Ямайки,23,256013,0,['Boombox'],['2c3PFZtun8HemDbDfRPV6G'],2005-03-01,0.758,0.691,0,-6.192,0,0.047,0.473,0.0,0.115,0.877,99.595,4
580476,57IXFhuEvBrTSyXGrGOCzY,"K, Kaprifol",28,144733,0,"['Kerstin Andeby', 'Peter Wanngren']","['1X2sJH0sllWBiGvllUr3ak', '3epPd1w0ICggaYUZA6Migx']",1992-01-01,0.568,0.387,4,-10.626,1,0.0448,0.758,0.0,0.0866,0.6,187.933,4
84519,0Ow53OcIMYyZWjBctO3iGt,2011 - Original Mix,0,457148,0,['Mimax'],['2zsHHjKqIJENMsOrNyV9rl'],2011-05-27,0.661,0.823,5,-6.752,0,0.0736,0.000681,0.882,0.673,0.52,126.002,3
501207,1mfMAQJWZ9K4vKOahwkYQ3,Playlist,60,163335,1,"['Ufo361', 'Sonus030']","['5pVRwX5ZQR7hfJ18w8ZYkl', '78wZzI7u1cOjXKuYzqZI6l']",2020-08-14,0.778,0.671,0,-8.382,1,0.0959,0.118,0.00072,0.114,0.423,96.989,4
380649,6lhCwINVSUzDhuqLL4HGMV,Belijder,31,262693,0,['Tourist LeMC'],['6mbdN4ACD50R8vBKGCfzsr'],2013-01-01,0.683,0.612,2,-7.158,0,0.057,0.6,0.0,0.113,0.677,87.93,4
241583,05dlVVN7ioSKZC2ydnzsJe,Mula Plateada,36,234053,0,['Sumo'],['10AzTrYMPVVmpKoBP5bX9W'],1985-04-29,0.59,0.904,11,-5.891,0,0.0811,0.219,0.0293,0.0842,0.73,139.714,4
230050,77nDJmihtEIo8CRxnhp94H,יום עצמאות,20,264053,0,['Yehuda Poliker'],['4rQnQQusV2VVuGmDTLlybe'],2010-01-01,0.144,0.689,2,-5.169,1,0.037,0.0442,0.000298,0.329,0.481,73.728,4
529798,2vu0Kg9LPvWXi87eA9kkQa,"Nenjodu (From ""Kadhal Kondaen"")",39,385306,0,"['Unnikrishnan', 'Sujatha']","['0mV4UQ0gHg59AAUtg968pX', '2JEjaa7hWhE1BbL3OcoeFR']",2013-06-13,0.42,0.429,6,-10.9,1,0.0419,0.535,3.36e-06,0.0633,0.3,113.277,4
16318,1CBo1pcjizjBlVvRCTQy1u,"Oh, How Proud Our Quiet Don from Quiet Flows the Don",0,197067,0,"['Ivan Dzerzhinsky', 'Paul Robeson Jr.', 'Lawrence Brown']","['1X01wqZmEoW7FBw2BIVP39', '6DIAS7bjonMZp3SF1S5DmC', '0vT7rQ3Xfrvc7IR54QXH6y']",1942,0.305,0.0375,2,-22.239,0,0.0365,0.993,0.0175,0.111,0.231,78.312,4
186670,02uRToy7bttYcKCO3vIStA,Hit That Jive,56,203051,0,['Gramatik'],['179BpmLkQCRIoU68Co80f5'],2009-12-09,0.896,0.684,1,-6.099,1,0.0731,0.0461,0.051,0.164,0.686,99.995,4
495311,0BhF4Xb2wH9LiQTUvceEau,Der Wollpullover - Teil 07,27,80267,0,['Pumuckl'],['1lhceMHrxr0jC943AuAhhh'],1982,0.712,0.301,7,-19.704,1,0.947,0.912,0.0,0.217,0.698,85.859,3
367634,5zPg8zeT998PFmGiLhPHVV,Deli Yangınım,31,290293,0,['Cengiz Kurtoğlu'],['73wqUOsgp2DZd4IAmf48Gn'],1998-06-16,0.571,0.684,0,-6.598,0,0.0827,0.741,0.0,0.178,0.619,80.168,4
314440,4ytwYAtMUaR6ulX65cwwDq,Adventures in Paradise,6,164827,0,['Santo & Johnny'],['4hGjngc0tPOBwTgTPci3IK'],1961,0.448,0.25,5,-11.026,1,0.0311,0.988,0.929,0.125,0.245,76.774,4
407498,3bnYO4pq1GUexytUHznbzC,溫情滿人間,4,185520,0,['白嘉莉'],['2sNucbRfWp2OOg125mwT3C'],1971-01-01,0.196,0.343,4,-11.485,1,0.0327,0.901,0.0,0.0871,0.448,203.469,4
54627,375ntCG12wzCyfzclwYFwG,"Believe It or Not (Theme from ""Greatest American Hero"")",56,195293,0,['Joey Scarbury'],['5V9pNqcN25JXuH88g7lq2o'],1981,0.521,0.743,2,-5.903,1,0.0338,0.249,0.0,0.096,0.451,117.129,4
66161,5N82c9RY2k4VeAel1pl5bJ,"Vivaldi: Le quattro stagioni (The Four Seasons), Op. 8: Violin Concerto No. 2 in G Minor, RV 315, ""L'Estate"". III. Tempo impetuoso d'Estate (Presto)",47,186040,0,"['Antonio Vivaldi', 'Itzhak Perlman', 'London Philharmonic Orchestra']","['2QOIawHpSlOwXDvSqQ9YJR', '0hIG9FXgjQxT8fKaYceFbA', '3PfJE6ebCbCHeuqO4BfNeA']",1992,0.359,0.448,7,-13.081,1,0.0344,0.966,0.818,0.163,0.749,135.579,3
140723,5yiblkexBhFidD2hDCESKh,秦淮河畔,26,302760,0,['黃蜀娟'],['4SDgIGeqg4jyQOZVFWATAF'],1968-01-28,0.336,0.0808,7,-21.879,1,0.0379,0.93,0.000595,0.143,0.111,98.923,4
217010,4V9F7MamYBlp4EUIqm4poK,La Paga,36,205200,0,['Juanes'],['0UWZUmn7sybxMCqrw9tGa7'],2002-01-01,0.788,0.778,9,-3.535,1,0.0397,0.0229,0.0,0.0635,0.978,99.999,4
367287,2zynHTloqJkFxfc3zpb1Ht,Helal Ettim Hakkımı,25,236933,0,['Sezen Aksu'],['64d1rUxfizSAOE9UbMnUZd'],1997-12-22,0.739,0.705,5,-7.214,1,0.109,0.228,0.000569,0.241,0.401,129.979,4
310001,431Ei7srXMUlXLAPnoK1D7,Bare En Dreng,20,220827,0,['Teddy Edelmann'],['3Bk5RjwygQxOaU7xgFwj7O'],1998,0.702,0.532,2,-14.166,1,0.0254,0.124,0.0,0.0887,0.874,110.688,4
393175,1BKooVm3E05VqEh7TGljGg,Peppino,23,209267,0,['Antonello Venditti'],['3hYLJPJuDyblFKersEaFd6'],1986-11-01,0.562,0.379,0,-13.794,1,0.0311,0.56,0.0,0.11,0.341,128.15,4
393601,7IWl7sxfEC4z69IQLVFweJ,Cateto,18,329933,1,['Elio e le Storie Tese'],['61r4cE4aoOD50wPNhQ5fF7'],1989-10-20,0.683,0.527,7,-12.754,0,0.108,0.0605,0.0,0.231,0.415,107.016,4
309,1D7D3FLwQ4rCvDWbBtVQho,Chapter 2.7 - Król Maciuś na wyspie bezludnej,0,142500,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.666,0.294,5,-19.078,0,0.96,0.735,0.0,0.177,0.628,83.194,4
33159,61TT6xBHWhqLv5UfK20Ihs,Adieu créature,23,129467,0,['Serge Gainsbourg'],['01C9OoXDvCKkGcf735Tcfo'],1959-01-01,0.498,0.115,4,-17.695,0,0.0393,0.786,1.54e-06,0.119,0.276,86.959,4
202273,6Ujb1KH2OUY1iCWdhJT6xe,I've Got My Love To Keep Me Warm,13,166667,0,['Les Brown & His Band Of Renown'],['4Xg35Eo56SHMw5oWbCmw9O'],1959-01-01,0.57,0.495,7,-10.477,0,0.0335,0.781,0.641,0.0928,0.573,77.412,4
544286,24CwqKYpNXIcc7UY94Kuce,Louis Je T'Adore,9,219453,0,"[""Luv'""]",['21WrFLppRHVogsXTUKT54f'],1978,0.518,0.757,9,-7.989,1,0.0323,0.169,2.44e-05,0.182,0.637,122.012,4
169236,6gm4Buygz0AcfbsTPJTqJH,Vain hän,19,235060,0,['Juhamatti'],['3er7DVTVTWodji7ytxCRnY'],1992-09-25,0.61,0.628,7,-11.613,0,0.0356,0.243,0.000345,0.0765,0.532,123.047,4
392081,1wzxu4pFUFlvgMo78PCjVB,Scappo di casa,20,290493,0,['Ivan Graziani'],['6UBVuFUOlakH7cwOKHleHJ'],1978-02-06,0.624,0.351,2,-10.927,1,0.0435,0.717,5.01e-06,0.0429,0.618,126.883,4
99993,2RsIMMh9vfuaQanujKuqUq,Marie - Remastered,28,189267,0,['Randy Newman'],['3HQyFCFFfJO3KKBlUfZsyW'],1974,0.222,0.144,9,-18.117,1,0.0331,0.875,0.0487,0.105,0.163,78.687,3
336418,63ZR6CaIe8mYwgg8vEWxTQ,มีแฟน'ยัง,39,238105,0,"['LOTTE Thakorn', 'Ice Tamonwan']","['5kKKAeGst0ZJGpliroaaEj', '7d4IM4PU9KfbfW2D5bgNz2']",2017-05-12,0.702,0.535,11,-7.787,0,0.0413,0.566,0.000101,0.148,0.566,95.016,4
118977,46K2Fg0qmy9wOzozHWSV2Q,BR-3,34,182333,0,['Toni Tornado'],['6HnFUvKuOXAxQBT7GI99yZ'],1971,0.336,0.454,10,-7.093,1,0.031,0.0916,0.0,0.153,0.331,76.018,3
80872,65l7l8O5X0qOxfCVHAyabx,Feel The Shake 2007,1,248680,0,['Jetboy'],['5mBf7eusalyTh54NbiaWlR'],2007-06-19,0.407,0.614,9,-7.515,1,0.0337,0.000323,5.14e-05,0.251,0.589,116.836,4
58490,1ko2lVN0vKGUl9zrU0qSlT,Just the Two of Us (feat. Bill Withers),82,237106,0,"['Grover Washington, Jr.', 'Bill Withers']","['05YVYeV4HxYp5rrWalvuE1', '1ThoqLcyIYvZn7iWbj8fsj']",1985,0.802,0.488,1,-9.304,1,0.0813,0.572,0.0598,0.0763,0.624,95.77,4
215167,293pVWDINaKeU5iMUr1axB,Open Your Heart,34,243493,0,['Europe'],['7Js6Lde8thlIHXggv2SCBz'],1988-08-09,0.557,0.64,11,-11.407,0,0.0339,0.278,0.0,0.197,0.495,111.109,4
182725,63yCDthYlK8nOkg38E9lzb,Rage Hard,37,307960,0,['Frankie Goes To Hollywood'],['1mZu3rO7qSD09GdDpePHhY'],1986-10-20,0.605,0.731,2,-13.206,1,0.0329,0.187,0.00297,0.106,0.472,109.089,4
580566,7hbN4YS3xVgq3uK1QRodO1,Så länge det lyser mittemot - 2002 Remastered Version,23,316880,0,['Marie Fredriksson'],['4YkPXMsmFf3K2XFHPddqFU'],1992-10-14,0.76,0.695,10,-6.782,0,0.0358,0.132,0.013,0.0885,0.759,101.101,4
377385,0QJlvpBQC58K357B7lXkTG,Des attractions désastre - 2016 Remastered,29,188036,0,['Étienne Daho'],['5aDKJuLDczfmHfRSOmHCJk'],1991-12-06,0.636,0.85,9,-3.713,1,0.0356,0.025,0.00926,0.307,0.925,99.979,4
573688,3X65mwsEOp8qW341HmEQ0w,Mahal Kita,37,246653,0,['Freddie Aguilar'],['7fihhreD4v29FQsWykhCJm'],2001,0.77,0.552,1,-9.97,0,0.0329,0.302,4.8e-05,0.0477,0.569,120.076,4
83472,1NpDnkQO0yWxTtntrC0UNz,California King Bed,65,251600,0,['Rihanna'],['5pKCCKE2ajJHZ9KAiaK11H'],2010-01-01,0.452,0.571,7,-3.992,1,0.0359,0.25,0.0,0.114,0.327,169.899,4
256147,7KvbUgVzyDNh3NzscERqjY,"Symphony No. 5 in E Minor, Op. 64: IV. Finale. Andante maestoso - Allegro vivace",0,721755,0,"['Pyotr Ilyich Tchaikovsky', 'David Sungjun Park', 'MÁV Symphony Orchestra']","['3MKCzCnpzw3TjUYs2v7vDA', '42Uy4rcYEQTRxrSl1eJX5p', '4uIKJ2Wgznmysr2Vgv5FuJ']",2017-07-28,0.28,0.195,4,-17.967,0,0.045,0.962,0.864,0.709,0.154,132.859,4
464628,2PbifthjDEsMKPsAGbJlf7,"IV. Allegro from Quartet (Trio Sonata) in E minor, TWV 43:e3",0,131907,0,"['Georg Philipp Telemann', 'Isaac Stern']","['2fg5h5pzleqI4RjFopWroj', '3HYV4ZdJ1LSOhPo5ehlEqF']",1946,0.754,0.089,4,-19.507,0,0.122,0.963,0.0462,0.107,0.784,125.731,3
392841,0k2OTYBacmwXx2eyQuxxh6,Black Money - Remastered 2003,32,319360,0,['Culture Club'],['6kz53iCdBSqhQCZ21CoLcc'],1983-10-01,0.537,0.574,10,-7.184,1,0.0357,0.321,0.0,0.257,0.394,82.427,4
188815,0hIZaDvx7EHULKphw95pgA,Hold On,0,170813,0,['Justin Bieber'],['1uNFoZAHBGtllmzznpCI3s'],2021-04-16,0.658,0.634,1,-5.797,0,0.0413,0.0106,0.0,0.132,0.29,139.98,4
81055,27UvjEKY0j5l2kiuMCHaE1,Mina Do Condomínio,59,400627,0,['Seu Jorge'],['0i1s9WcIu0PrUvHzALgofo'],2007-01-01,0.676,0.868,11,-4.313,0,0.0322,0.594,0.0,0.0967,0.966,95.988,4
446100,1ZSfGXgwvmrlFKzhWmzcOF,Nada Asmara,10,348067,0,['Chrisye'],['2NteKKMj3takKR3ABTd279'],1978-05-10,0.263,0.499,7,-8.409,1,0.0272,0.533,0.0067,0.191,0.165,75.899,4
82044,5VmoRnclAlBtbt1Icr0PY1,Mambeado,59,221960,0,['Onda Vaga'],['3cBb4A9AZeZhcq781P3wCZ'],2008-01-01,0.724,0.783,0,-4.755,1,0.0414,0.766,0.0,0.256,0.956,87.515,4
486104,4euBM22GHOIeeI07x8arbw,De Globi chauft i,19,64133,0,['Globi'],['7p5EwRiUqxJxnOCcULTHex'],1998-03-13,0.729,0.361,2,-15.954,1,0.924,0.607,0.0,0.25,0.438,121.814,5
582118,6vA1o5MIqlkybAAGypeLaE,Caramelldansen,37,210200,0,['Caramell'],['3gVC19jwzg4XfpsiSvzqfN'],2001-03-01,0.684,0.999,3,-3.39,1,0.0571,0.00631,0.00296,0.335,0.626,138.056,4
471317,2EmO1MzBKjckKPfFq3cHna,Plaza Colón,8,144720,0,['Cuarteto Leo'],['1FGK9x2fh4SkpKyL4keggY'],1960,0.446,0.571,7,-4.983,0,0.0775,0.7,8.32e-06,0.37,0.745,200.913,3
449617,55pQiXIqZB27IHFkxBb1Cv,P.U.S.P.A.,32,196600,0,['ST12'],['09toGEEhpusLyZ6Nk9AmRf'],2009-07-15,0.64,0.645,0,-6.803,1,0.0286,0.527,2.76e-06,0.128,0.882,117.897,4
524318,6ZYMdQ5w0kmforTqarWYqm,Kavithaikku Porul Thandha,22,83043,0,"['Prabhu', 'Sirija']","['469i8DEXwhp1LgyUgLOqFh', '1IDTHHeV19EPHNdL7THICY']",1994-05-20,0.495,0.202,7,-19.628,1,0.307,0.907,1.15e-06,0.114,0.252,77.572,5
100574,1WVO3p8uA0CoAEOjSeJ1fy,Jah Guide,35,268480,0,['Peter Tosh'],['0oea1hwGMfUxZbLxJc1XUN'],1977,0.57,0.657,2,-8.244,1,0.122,0.16,0.0,0.0947,0.759,150.663,4
195088,5J1IyDdDGx9douwxuTrqqp,Tiefer,36,248173,0,['Peter Maffay'],['5W3s4beu23rOlseCbVOp4l'],1989-08-01,0.658,0.427,7,-13.864,0,0.0316,0.357,0.0,0.061,0.524,178.79,4
532331,4GvEjlnM1CFOetqWXH5Yok,"Toccata in C Major, Op. 7",2,380093,0,"['Robert Schumann', 'Vladimir Horowitz']","['2UqjDAXnDxejEyE0CzfUrZ', '4Ws5hSoABAwvGJ4LhHwHgq']",1962,0.304,0.183,0,-21.523,1,0.036,0.989,0.898,0.175,0.494,123.478,4
291772,3taMGmVVtP1tHxvUUjv78a,Tha Mou Klisis To Spiti,13,267267,0,['Vasilis Karras'],['4P4cATtI7ozt4k4oKho4uz'],1999-06-23,0.753,0.855,6,-6.364,1,0.0488,0.0136,5.22e-05,0.056,0.724,107.052,4
375967,1vjvIlkzCFutpqyPSIsZym,Akkerwinde,9,446293,0,['Lieven'],['1GukxQspejHd3rjBsETmta'],1976,0.318,0.628,9,-8.409,0,0.0345,0.112,0.764,0.099,0.334,131.891,4
212643,5TjYy3LzgxMAXvhqC4GVzw,You Gotta Learn Your Rhythm and Blues,13,139707,0,['Neil Sedaka'],['5N6GwJzOcOY5kv8p0NjhYL'],1959-06-12,0.525,0.878,7,-4.487,1,0.0379,0.693,0.0,0.147,0.937,146.258,4
479551,6KiK7lNImvLpqcw5w9cfTW,Cuerpo Eléctrico,6,364983,0,['Climax'],['6O6jyN8adNtYGJlOMjI4s5'],1974-12-12,0.298,0.922,11,-8.188,0,0.0595,0.0181,0.308,0.112,0.335,131.014,3
24717,2Lgu18XdecIs9fLzFXy19t,"Chop Suey, Chow Mein",12,159573,0,"['Louis Prima', 'Keely Smith']","['52lBOxCxbJg0ttXEW9CQpW', '0vQqxnQk1G32RtjSAFq3z1']",1951,0.577,0.409,0,-7.899,0,0.132,0.801,0.0,0.145,0.687,144.058,4
146437,1LxMERzRyYLu7ItTaIz7Bc,007 - Rätsel um die alte Villa - Teil 07,34,96720,0,['TKKG Retro-Archiv'],['0i38tQX5j4gZ0KS3eCMoIl'],1982-01-01,0.702,0.512,1,-11.422,1,0.786,0.608,0.0,0.432,0.688,86.27,4
432885,6blmtQW0K7pfq2ylBBVomK,Asa Branca,37,226827,0,"['Chitãozinho & Xororó', 'Ney Matogrosso']","['7gfkYbxpguEc9bm6m8TpAr', '2SFIMUkCdZowbeisskDdhn']",1996-01-01,0.47,0.582,4,-9.33,1,0.0515,0.292,0.0,0.0771,0.273,105.605,4
530966,4ldmtahkP7zHVgRGG4AN77,Umbrella,55,237009,0,"['Rae Martin', 'Ember Island']","['0nTsHQcG2vyfVk2ftBG0M9', '1I5eQkzyM8jCVZIM3k2bKL']",2017-08-15,0.529,0.687,1,-6.063,1,0.0581,0.047,0.0318,0.437,0.346,158.112,4
416257,4ec3HOKBBbkjTvoGteQncK,I Know You Know - 電視劇《我的真朋友》主題曲,48,244475,0,['李治廷'],['5RkHWm6vOA31T32qyjQxgd'],2019-05-23,0.64,0.362,1,-8.628,1,0.0304,0.832,0.0,0.114,0.361,120.123,4
201206,1Ie9lRC5qMuzigUQLIvJEu,Yo No Me Voy Acostar,50,198600,1,"['Tokischa', 'Yailin la Mas Viral', 'La Perversa']","['2p4aN0Uxkk3iT3HK0cJ2cJ', '4ncaw2cfA3Wlly1tBD2eWt', '4UcGO4hOufILa9qGd3KOCo']",2021-01-07,0.837,0.707,9,-4.747,1,0.068,0.00269,0.316,0.287,0.736,99.932,4
101480,6y9JP8k9WGhCfae9jzx2W8,No G.D.M.,38,357040,0,['Gina X Performance'],['4JjNlHkcMlgc9QYEetddoo'],1979,0.774,0.396,7,-12.041,0,0.0388,0.0469,0.0103,0.211,0.782,110.297,4
157389,0Bhgvv9rPEAGkh8SA5TAtR,Love Yuh Everything,52,165026,1,['Alkaline'],['2LIAgeQ5NZurwixfoG3CWZ'],2015-04-09,0.746,0.733,6,-6.376,0,0.124,0.378,0.0,0.124,0.539,100.168,4
448544,4V0lLotSey7calydYOEFbV,Koncianmu,31,224293,0,['BIP'],['7wxIOUfiitxXo8IWJ1O7IR'],2004,0.57,0.844,9,-8.116,1,0.0298,0.0636,0.000561,0.132,0.513,133.978,4
232283,4hLTN43hdgLZA11LHtdoA6,Galloping Horses A Lazy Mule,11,154280,0,"['Junior Wells', 'Earl Hooker']","['78CBFzwo7wwNaaTYVP5btK', '3Ev1WS21x5Jav9j214A19O']",1957,0.585,0.858,2,-6.667,1,0.135,0.748,0.0103,0.118,0.82,132.47,4
216853,1A1J6knUAtu0FgY1GeqyfU,La Gran Noche,41,191853,0,['Los Tucanes De Tijuana'],['014WIDx7H4BRCHB1faiisK'],2000-11-01,0.908,0.796,9,-5.487,1,0.0323,0.221,5.24e-06,0.162,0.971,104.7,4
32034,2RnJD2mTBxqvHcqmXk1n9c,Let's Fall In Love,24,184720,0,['Ella Fitzgerald'],['5V0MlUE1Bft0mbLlND7FJz'],1958-01-01,0.512,0.229,8,-11.569,1,0.0411,0.93,0.0,0.0955,0.478,95.571,4
90423,6SZwj6cjc8JQbkrr8cbIUn,Oh Klahoma,73,185224,0,['Jack Stauber'],['1vVHevk2PD45epYnDi9CCc'],2017-03-25,0.697,0.401,7,-10.216,1,0.0543,0.43,0.0109,0.316,0.478,108.996,4
302343,6TAIjNdGCB4rJ8eS90Vd8t,Not Ready To Go,46,183853,0,['The Trews'],['2mCd5QO8EUB5rmbGUbCrTJ'],2004-11-30,0.532,0.803,4,-6.186,1,0.0347,0.000883,0.0,0.696,0.697,125.776,4
228485,0XiMoe7Dh3CcF5sYNWIwYR,The Poet Acts,53,223267,0,['Philip Glass'],['69lxxQvsfAIoQbB20bEPFC'],2002-12-05,0.249,0.0279,7,-29.617,0,0.039,0.975,0.966,0.103,0.037,84.122,3
372259,2HQosLPQ5RuZPj1qUv50yo,Ağlamam Zaman Aldı - İnkar,47,246809,0,['Model'],['23xJQJM7peht77DF6YNEoq'],2013-12-04,0.38,0.621,9,-5.749,0,0.0457,0.463,0.0,0.112,0.364,120.251,4
461391,0z7ZXj10QgNhvoxGAVqdOT,Jalouse,39,226800,0,['Mademoiselle K.'],['5O2FUMAWxdTikjoCBAXrNI'],2006-08-21,0.647,0.575,7,-7.377,1,0.0508,0.714,0.000457,0.311,0.31,136.063,4
237803,2vu2gzB3f1nZ624xasq4pc,Cumbias 2013: Cumbia Cienaguera / Presumida / Cañonazos / Humo / Besito de Coco / Cañonazos 2,30,427209,0,['Miguel Angel Tzul y su Marimba Orquesta'],['5SQ6aafx7AbNfkjXFdF5m1'],2013-05-06,0.814,0.847,0,-4.838,1,0.0368,0.086,0.000353,0.0386,0.859,105.013,4
246016,4mJ2nynF92oq5DYEFCfpqQ,Никотин,62,207101,1,['Gunwest'],['5laAqNfSTmMyXv0E4XRUzg'],2018-08-22,0.935,0.605,9,-8.192,0,0.344,0.18,0.0109,0.0932,0.575,104.959,4
9597,0EVIhLlPRqnBWcIdlYVcoc,Saddest Tale,5,172560,0,"['Duke Ellington', 'Billie Holiday']","['4F7Q5NV6h5TSwCainz8S5A', '1YzCsTRb22dQkh9lghPIrp']",1935,0.459,0.371,5,-11.787,1,0.0785,0.97,0.511,0.285,0.387,120.062,4
